id,x,y,v_x,v_y,time
45,4.14884,5.5047,1.63639,-0.0390395,102.96
45,4.34745,5.50098,1.65508,-0.0310139,103.08
45,4.54798,5.49846,1.67114,-0.0209872,103.2
45,4.74996,5.49733,1.68318,-0.00941042,103.32
45,4.95277,5.49771,1.69005,0.00319492,103.44
45,5.15573,5.49967,1.69134,0.0163327,103.56
45,5.35824,5.50322,1.68759,0.0295806,103.68
45,5.55985,5.50833,1.68008,0.0425713,103.8
45,5.76029,5.51492,1.67033,0.0549578,103.92
45,5.95946,5.52289,1.65971,0.0663857,104.04
45,6.15736,5.53207,1.64923,0.0765032,104.16
45,6.35411,5.54228,1.63956,0.0850411,104.28
45,6.54984,5.55331,1.63104,0.0919122,104.4
45,6.74468,5.56497,1.62371,0.0972288,104.52
45,6.93877,5.57711,1.6174,0.101179,104.64
45,7.1322,5.58957,1.61195,0.103833,104.76
45,7.32507,5.60218,1.60721,0.105037,104.88
45,7.51744,5.61471,1.60313,0.104444,105
45,7.70941,5.62691,1.59975,0.101657,105.12
45,7.90107,5.63847,1.59713,0.0963463,105.24
45,8.09252,5.64907,1.5954,0.0883182,105.36
45,8.28388,5.65838,1.59471,0.0775392,105.48
45,8.4753,5.66608,1.59517,0.0641671,105.6
45,8.66693,5.6719,1.59687,0.0485659,105.72
45,8.8589,5.67565,1.59981,0.0312539,105.84
45,9.05137,5.67719,1.60386,0.0128085,105.96
45,9.24441,5.67645,1.6087,-0.00617075,106.08
45,9.43808,5.67345,1.61389,-0.0250188,106.2
45,9.63235,5.6683,1.61893,-0.0429359,106.32
45,9.82715,5.66122,1.62332,-0.0589445,106.44
45,10.0223,5.65259,1.62664,-0.0719752,106.56
45,10.2178,5.64285,1.62858,-0.0811634,106.68
45,10.4133,5.6325,1.629,-0.0862099,106.8
45,10.6086,5.622,1.62801,-0.0875232,106.92
45,10.8037,5.61167,1.62587,-0.0860439,107.04
45,10.9985,5.60172,1.62303,-0.0829301,107.16
45,11.1929,5.5922,1.62007,-0.0793373,107.28
45,11.387,5.58304,1.61761,-0.0762989,107.4
46,10.8888,5.99552,-1.9154,0.0612517,99.72
46,10.6597,6.00346,-1.90886,0.0661397,99.84
46,10.4319,6.01238,-1.89853,0.0743499,99.96
46,10.2058,6.02256,-1.88403,0.0848622,100.08
46,9.98195,6.03412,-1.86547,0.096338,100.2
46,9.76069,6.04704,-1.84378,0.107635,100.32
46,9.54217,6.06122,-1.82105,0.118212,100.44
46,9.32615,6.07659,-1.80019,0.128066,100.56
46,9.11205,6.09306,-1.78413,0.13719,100.68
46,8.89909,6.11045,-1.77467,0.144935,100.8
46,8.68644,6.12843,-1.77204,0.149815,100.92
46,8.47341,6.14644,-1.7753,0.150159,101.04
46,8.25943,6.16387,-1.78314,0.145218,101.16
46,8.04411,6.18017,-1.79435,0.1358,101.28
46,7.82717,6.19504,-1.80783,0.123921,101.4
46,7.60849,6.20846,-1.82232,0.111865,101.52
46,7.38814,6.22063,-1.83627,0.101381,101.64
46,7.16639,6.23184,-1.84792,0.0934294,101.76
46,6.94369,6.24243,-1.85578,0.0883037,101.88
46,6.72059,6.25273,-1.85923,0.0858352,102
46,6.49754,6.263,-1.85875,0.0855557,102.12
46,6.27487,6.27343,-1.85551,0.0869204,102.24
46,6.05277,6.28418,-1.85084,0.0895966,102.36
46,5.83128,6.29542,-1.84574,0.0936142,102.48
46,5.61038,6.30733,-1.84091,0.0992431,102.6
46,5.38996,6.32013,-1.83677,0.106694,102.72
46,5.16993,6.33403,-1.83357,0.115865,102.84
46,4.95016,6.34919,-1.83143,0.126313,102.96
46,4.73052,6.36569,-1.83039,0.137459,103.08
46,4.51087,6.38355,-1.83042,0.148828,103.2
46,4.29109,6.40277,-1.83149,0.160179,103.32
46,4.07106,6.42335,-1.83358,0.171492,103.44
47,7.02996,7.37956,-1.60444,0.452043,138.96
47,6.8371,7.43366,-1.60717,0.450825,139.08
47,6.64392,7.48755,-1.60983,0.449056,139.2
47,6.45046,7.54114,-1.61222,0.446552,139.32
47,6.25676,7.59431,-1.61415,0.443146,139.44
47,6.0629,7.64698,-1.61545,0.438874,139.56
47,5.86899,7.69906,-1.61596,0.43406,139.68
47,5.67512,7.75057,-1.61562,0.429214,139.8
47,5.48138,7.80154,-1.61445,0.424771,139.92
47,5.28786,7.85205,-1.61266,0.420898,140.04
47,5.09459,7.90215,-1.61058,0.417506,140.16
47,4.90156,7.95189,-1.60857,0.414503,140.28
47,4.70874,8.00134,-1.60687,0.412091,140.4
47,4.51607,8.05065,-1.60557,0.410879,140.52
47,4.32352,8.10006,-1.60463,0.411728,140.64
47,4.13104,8.14991,-1.60394,0.415434,140.76
47,3.93864,8.20061,-1.60337,0.42252,140.88
47,3.7463,8.25259,-1.60279,0.433172,141
47,3.55405,8.30626,-1.60214,0.447215,141.12
47,3.36188,8.36195,-1.60143,0.464096,141.24
47,3.16979,8.4199,-1.60069,0.482938,141.36
47,2.97781,8.48023,-1.59987,0.502725,141.48
47,2.78596,8.54293,-1.5987,0.522517,141.6
47,2.59437,8.60791,-1.59661,0.541536,141.72
47,2.40322,8.67501,-1.59291,0.559142,141.84
47,2.21278,8.74399,-1.58697,0.574785,141.96
47,2.02337,8.81454,-1.57845,0.58799,142.08
47,1.8353,8.88636,-1.5673,0.598474,142.2
47,1.64883,8.95913,-1.55386,0.606401,142.32
47,1.46417,9.03264,-1.53886,0.612572,142.44
47,1.28137,9.10683,-1.52334,0.618272,142.56
47,1.10037,9.1818,-1.5083,0.624715,142.68
47,0.921047,9.25768,-1.49438,0.632393,142.8
47,0.743244,9.33458,-1.48169,0.640814,142.92
47,0.566836,9.41245,-1.47007,0.648875,143.04
47,0.391694,9.49111,-1.45952,0.655547,143.16
47,0.217642,9.57035,-1.45044,0.660299,143.28
47,0.0444167,9.64992,-1.44354,0.663098,143.4
48,7.05184,8.43678,-0.000348917,-0.000417417,138.96
48,7.0518,8.43674,-0.000296417,-0.000354583,139.08
48,7.05177,8.4367,-0.000243667,-0.0002915,139.2
48,7.05175,8.43667,-0.00019375,-0.000231833,139.32
48,7.05173,8.43665,-0.0001485,-0.000177667,139.44
48,7.05172,8.43664,-0.000108833,-0.000130167,139.56
48,7.05171,8.43663,-7.53E-05,-9.02E-05,139.68
48,7.0517,8.43662,-4.77E-05,-5.72E-05,139.8
48,7.0517,8.43661,-2.59E-05,-3.12E-05,139.92
48,7.0517,8.43661,-9.25E-06,-1.13E-05,140.04
48,7.0517,8.43661,2.92E-06,3.08E-06,140.16
48,7.0517,8.43662,1.13E-05,1.29E-05,140.28
48,7.0517,8.43662,1.66E-05,1.92E-05,140.4
48,7.0517,8.43662,1.94E-05,2.25E-05,140.52
48,7.05171,8.43662,2.06E-05,2.38E-05,140.64
48,7.05171,8.43663,2.04E-05,2.34E-05,140.76
48,7.05171,8.43663,1.94E-05,2.21E-05,140.88
48,7.05171,8.43663,1.79E-05,2.04E-05,141
48,7.05172,8.43663,1.63E-05,1.85E-05,141.12
48,7.05172,8.43664,1.48E-05,1.68E-05,141.24
48,7.05172,8.43664,1.34E-05,1.55E-05,141.36
48,7.05172,8.43664,1.23E-05,1.47E-05,141.48
48,7.05172,8.43664,1.17E-05,1.44E-05,141.6
48,7.05172,8.43664,1.12E-05,1.49E-05,141.72
48,7.05172,8.43664,1.10E-05,1.58E-05,141.84
48,7.05173,8.43665,1.10E-05,1.72E-05,141.96
48,7.05173,8.43665,1.08E-05,1.89E-05,142.08
48,7.05173,8.43665,1.07E-05,2.08E-05,142.2
48,7.05173,8.43665,9.83E-06,2.23E-05,142.32
48,7.05173,8.43666,8.33E-06,2.31E-05,142.44
48,7.05173,8.43666,5.75E-06,2.28E-05,142.56
48,7.05173,8.43666,1.67E-06,2.07E-05,142.68
48,7.05173,8.43666,-4.17E-06,1.63E-05,142.8
48,7.05173,8.43667,-1.22E-05,8.58E-06,142.92
48,7.05173,8.43667,-2.28E-05,-3.00E-06,143.04
48,7.05172,8.43666,-3.63E-05,-1.94E-05,143.16
48,7.05172,8.43666,-5.28E-05,-4.16E-05,143.28
48,7.05171,8.43665,-7.26E-05,-7.00E-05,143.4
48,7.0517,8.43664,-9.51E-05,-0.000105417,143.52
48,7.05168,8.43662,-0.000120333,-0.000148,143.64
48,7.05166,8.43659,-0.000146917,-0.000197417,143.76
48,7.05164,8.43656,-0.000174,-0.000253167,143.88
48,7.05162,8.43653,-0.000199167,-0.00031325,144
48,7.05159,8.43648,-0.000220167,-0.000375333,144.12
48,7.05156,8.43643,-0.00023325,-0.000435167,144.24
48,7.05154,8.43637,-0.00023425,-0.000487583,144.36
48,7.05151,8.43631,-0.000217667,-0.000524917,144.48
48,7.05149,8.43624,-0.0001775,-0.0005385,144.6
48,7.05148,8.43618,-0.00010675,-0.000516667,144.72
48,7.05148,8.43613,2.42E-06,-0.000446083,144.84
48,7.0515,8.43609,0.000158,-0.0003115,144.96
48,7.05154,8.43608,0.000367833,-9.57E-05,145.08
48,7.05162,8.43611,0.00063925,0.000219583,145.2
48,7.05173,8.43618,0.00097775,0.000652667,145.32
48,7.0519,8.43633,0.00138608,0.00122067,145.44
48,7.05212,8.43656,0.00186317,0.00193817,145.56
48,7.05241,8.4369,0.00240158,0.00281392,145.68
48,7.05277,8.43736,0.00298683,0.003849,145.8
48,7.0532,8.43797,0.00359408,0.00503233,145.92
48,7.0537,8.43873,0.0041865,0.00633692,146.04
48,7.05427,8.43965,0.00471242,0.00771517,146.16
48,7.05488,8.44074,0.00510358,0.00909333,146.28
48,7.05551,8.44199,0.00527258,0.0103662,146.4
48,7.05613,8.44336,0.00511167,0.0113922,146.52
48,7.05667,8.44479,0.00449242,0.0119873,146.64
48,7.05706,8.44622,0.00326642,0.0119226,146.76
48,7.05721,8.44753,0.00126808,0.0109212,146.88
48,7.05701,8.44857,-0.00167958,0.00865975,147
48,7.05632,8.44915,-0.00575708,0.00477308,147.12
48,7.05498,8.44901,-0.0111358,-0.001136,147.24
48,7.05283,8.44787,-0.0179608,-0.00948033,147.36
48,7.04967,8.44539,-0.0263291,-0.0206627,147.48
48,7.04532,8.44119,-0.036261,-0.0350416,147.6
48,7.0396,8.43484,-0.0476668,-0.0528852,147.72
48,7.03236,8.42592,-0.0603058,-0.0743113,147.84
48,7.02351,8.41402,-0.0737406,-0.0992153,147.96
48,7.01304,8.39876,-0.0872867,-0.127183,148.08
48,7.00104,8.37987,-0.0999586,-0.157389,148.2
48,6.98779,8.35725,-0.110417,-0.188486,148.32
48,6.97376,8.33103,-0.116961,-0.21854,148.44
48,6.95963,8.3016,-0.117725,-0.245259,148.56
48,6.94628,8.2696,-0.11122,-0.266678,148.68
48,6.93465,8.23576,-0.0969693,-0.281984,148.8
48,6.92555,8.20074,-0.0757764,-0.291778,148.92
48,6.91963,8.16505,-0.0493827,-0.297428,149.04
48,6.91725,8.12905,-0.0198306,-0.299991,149.16
48,6.91856,8.0931,0.0109259,-0.29958,149.28
48,6.92349,8.05763,0.0410853,-0.295577,149.4
48,6.93177,8.02315,0.0689837,-0.287346,149.52
48,6.94294,7.99017,0.0930911,-0.274834,149.64
48,6.95639,7.95913,0.112061,-0.258671,149.76
48,6.97138,7.93036,0.124926,-0.239791,149.88
48,6.98714,7.90408,0.131346,-0.218968,150
48,7.00294,7.88049,0.131657,-0.196579,150.12
48,7.01812,7.85978,0.126554,-0.172597,150.24
48,7.03211,7.84218,0.116595,-0.146646,150.36
48,7.04435,7.82801,0.101926,-0.118111,150.48
48,7.05423,7.81764,0.0823962,-0.0864112,150.6
48,7.06118,7.81147,0.0578904,-0.0514106,150.72
48,7.06462,7.80982,0.0286402,-0.0137702,150.84
48,7.06406,7.81283,-0.00467167,0.0250691,150.96
48,7.05914,7.82043,-0.0409967,0.0633447,151.08
48,7.04965,7.83237,-0.0790405,0.0995343,151.2
48,7.03558,7.84828,-0.117264,0.132555,151.32
48,7.01713,7.86766,-0.153773,0.161497,151.44
48,6.99479,7.88988,-0.186186,0.185181,151.56
48,6.96939,7.91411,-0.211641,0.201948,151.68
48,6.94211,7.93932,-0.227303,0.210033,151.8
48,6.91434,7.96433,-0.231395,0.208424,151.92
48,6.88746,7.98804,-0.224049,0.197585,152.04
48,6.86258,8.00957,-0.207289,0.179454,152.16
48,6.84049,8.02838,-0.184146,0.156743,152.28
48,6.82158,8.04423,-0.157589,0.132073,152.4
48,6.80598,8.05714,-0.129988,0.107549,152.52
48,6.79361,8.06731,-0.10307,0.0847342,152.64
48,6.78425,8.07508,-0.0780338,0.0647534,152.76
48,6.77757,8.08088,-0.0556523,0.0483787,152.88
48,6.7732,8.08521,-0.0363764,0.0361116,153
48,6.77075,8.0886,-0.0204234,0.0282479,153.12
48,6.76981,8.0916,-0.00785558,0.0249272,153.24
48,6.76997,8.09474,0.0013545,0.0261654,153.36
48,6.77084,8.09856,0.0072735,0.0318668,153.48
48,6.77204,8.10358,0.00996925,0.0418203,153.6
48,6.77318,8.11026,0.00948758,0.0557025,153.72
48,6.77388,8.11904,0.005848,0.0731423,153.84
48,6.77377,8.1303,-0.000945917,0.0938217,153.96
48,6.77246,8.1444,-0.0108864,0.11751,154.08
48,6.76959,8.16168,-0.0239312,0.144007,154.2
48,6.76479,8.18245,-0.039964,0.173045,154.32
48,6.75774,8.20695,-0.0587417,0.204175,154.44
48,6.74816,8.23534,-0.0798329,0.236593,154.56
48,6.73586,8.26761,-0.102548,0.2689,154.68
48,6.72075,8.30346,-0.125865,0.298825,154.8
48,6.70294,8.34226,-0.148438,0.323271,154.92
48,6.68267,8.38296,-0.168893,0.339152,155.04
48,6.66032,8.42433,-0.186328,0.344766,155.16
48,6.63625,8.46519,-0.200544,0.340547,155.28
48,6.61083,8.50462,-0.211791,0.328555,155.4
48,6.58441,8.54196,-0.220184,0.311181,155.52
48,6.55738,8.57677,-0.225254,0.290091,155.64
48,6.53026,8.60869,-0.225986,0.265983,155.76
48,6.5037,8.63737,-0.221394,0.239007,155.88
48,6.47835,8.66249,-0.211237,0.209346,156
48,6.45479,8.68379,-0.196304,0.177508,156.12
48,6.43343,8.70109,-0.178008,0.144139,156.24
48,6.41451,8.71424,-0.157638,0.109618,156.36
48,6.3982,8.72311,-0.135933,0.0738672,156.48
48,6.38462,8.7275,-0.113184,0.0365716,156.6
48,6.37387,8.72721,-0.0896056,-0.00236575,156.72
48,6.36599,8.72212,-0.065651,-0.0424272,156.84
48,6.36094,8.71224,-0.0421124,-0.0823221,156.96
48,6.35854,8.69783,-0.0199862,-0.120074,157.08
48,6.3585,8.67945,-0.000287167,-0.153164,157.2
48,6.36043,8.658,0.0160662,-0.178748,157.32
48,6.36384,8.63469,0.0283884,-0.194308,157.44
48,6.36821,8.61084,0.0364313,-0.198689,157.56
48,6.37307,8.58773,0.0404848,-0.192658,157.68
48,6.37802,8.5663,0.0412535,-0.178517,157.8
48,6.38277,8.54721,0.0395983,-0.159109,157.92
48,6.38713,8.53077,0.0363222,-0.137004,158.04
48,6.39098,8.51707,0.032085,-0.11419,158.16
48,6.39427,8.50602,0.0274008,-0.0920978,158.28
48,6.39699,8.49741,0.0226533,-0.0716917,158.4
48,6.39916,8.49099,0.0181154,-0.0535582,158.52
48,6.40084,8.48643,0.0139668,-0.0379864,158.64
48,6.40207,8.48342,0.0103128,-0.0250423,158.76
48,6.40294,8.48167,0.00720067,-0.0146315,158.88
48,6.40349,8.48088,0.00463467,-0.00655267,159
48,6.4038,8.48081,0.00258867,-0.00054,159.12
48,6.40393,8.48126,0.00101625,0.00370317,159.24
48,6.40391,8.48204,-0.00014,0.0064795,159.36
48,6.4038,8.48301,-0.000942917,0.00807925,159.48
48,6.40362,8.48406,-0.00145525,0.00876867,159.6
48,6.40341,8.48511,-0.0017365,0.0087835,159.72
48,6.40319,8.48611,-0.00184108,0.00832433,159.84
48,6.40297,8.48702,-0.00181592,0.00755758,159.96
48,6.40277,8.48781,-0.0017015,0.00661608,160.08
48,6.40259,8.48849,-0.00153075,0.00560217,160.2
48,6.40243,8.48904,-0.00132967,0.00459158,160.32
48,6.40229,8.48947,-0.00111825,0.00363725,160.44
48,6.40218,8.48981,-0.000911083,0.00277283,160.56
48,6.4021,8.49005,-0.000718167,0.00201758,160.68
48,6.40203,8.49021,-0.000545583,0.001379,160.8
48,6.40198,8.49032,-0.000397,0.000855917,160.92
48,6.40195,8.49037,-0.000272917,0.000441583,161.04
48,6.40193,8.49038,-0.000173083,0.0001255,161.16
48,6.40192,8.49037,-9.55E-05,-0.000105,161.28
48,6.40191,8.49034,-3.76E-05,-0.000263083,161.4
48,6.40191,8.4903,3.50E-06,-0.000361667,161.52
48,6.40192,8.49025,3.12E-05,-0.000412833,161.64
48,6.40192,8.4902,4.84E-05,-0.000427167,161.76
48,6.40193,8.49015,5.85E-05,-0.000413667,161.88
48,6.40194,8.4901,6.42E-05,-0.00037975,162
48,6.40195,8.49006,6.83E-05,-0.000331,162.12
48,6.40196,8.49003,7.32E-05,-0.000271667,162.24
48,6.40197,8.49,8.09E-05,-0.0002045,162.36
48,6.40198,8.48999,9.34E-05,-0.0001315,162.48
48,6.40199,8.48998,0.00011225,-5.33E-05,162.6
48,6.40201,8.48998,0.000138417,2.95E-05,162.72
48,6.40203,8.49,0.0001725,0.00011675,162.84
48,6.40205,8.49002,0.000214667,0.000208083,162.96
48,6.40208,8.49006,0.00026425,0.00030275,163.08
48,6.40212,8.49011,0.000319667,0.000399083,163.2
48,6.40217,8.49017,0.00037825,0.000494083,163.32
48,6.40222,8.49024,0.000436083,0.00058325,163.44
48,6.40228,8.49032,0.000487583,0.000660167,163.56
48,6.40234,8.4904,0.000525583,0.00071575,163.68
48,6.40241,8.49049,0.000540917,0.000738583,163.8
49,8.09323,8.83558,-0.000400417,-0.000437167,138.96
49,8.09319,8.83553,-0.00034,-0.000371167,139.08
49,8.09316,8.83549,-0.0002795,-0.000305167,139.2
49,8.09313,8.83547,-0.00022225,-0.000242583,139.32
49,8.09311,8.83544,-0.000170083,-0.00018575,139.44
49,8.0931,8.83543,-0.000124583,-0.000136,139.56
49,8.09309,8.83542,-8.59E-05,-9.38E-05,139.68
49,8.09308,8.83541,-5.43E-05,-5.92E-05,139.8
49,8.09308,8.8354,-2.92E-05,-3.19E-05,139.92
49,8.09308,8.8354,-1.01E-05,-1.10E-05,140.04
49,8.09308,8.8354,3.83E-06,4.25E-06,140.16
49,8.09308,8.83541,1.35E-05,1.47E-05,140.28
49,8.09308,8.83541,1.94E-05,2.12E-05,140.4
49,8.09308,8.83541,2.26E-05,2.47E-05,140.52
49,8.09309,8.83541,2.37E-05,2.58E-05,140.64
49,8.09309,8.83542,2.30E-05,2.52E-05,140.76
49,8.09309,8.83542,2.15E-05,2.34E-05,140.88
49,8.09309,8.83542,1.92E-05,2.09E-05,141
49,8.09309,8.83542,1.65E-05,1.80E-05,141.12
49,8.0931,8.83543,1.38E-05,1.51E-05,141.24
49,8.0931,8.83543,1.12E-05,1.22E-05,141.36
49,8.0931,8.83543,8.67E-06,9.50E-06,141.48
49,8.0931,8.83543,6.58E-06,7.17E-06,141.6
49,8.0931,8.83543,4.58E-06,5.08E-06,141.72
49,8.0931,8.83543,3.17E-06,3.33E-06,141.84
49,8.0931,8.83543,1.75E-06,2.00E-06,141.96
49,8.0931,8.83543,9.17E-07,9.17E-07,142.08
49,8.0931,8.83543,8.33E-08,1.67E-07,142.2
49,8.0931,8.83543,-4.17E-07,-5.00E-07,142.32
49,8.0931,8.83543,-7.50E-07,-8.33E-07,142.44
49,8.0931,8.83543,-9.17E-07,-1.00E-06,142.56
49,8.0931,8.83543,-1.08E-06,-1.17E-06,142.68
49,8.0931,8.83543,-1.08E-06,-1.08E-06,142.8
49,8.0931,8.83543,-1.00E-06,-1.08E-06,142.92
49,8.0931,8.83543,-9.17E-07,-1.00E-06,143.04
49,8.0931,8.83543,-8.33E-07,-9.17E-07,143.16
49,8.0931,8.83543,-6.67E-07,-6.67E-07,143.28
49,8.0931,8.83543,-5.83E-07,-6.67E-07,143.4
49,8.0931,8.83543,-5.00E-07,-4.17E-07,143.52
49,8.0931,8.83543,-4.17E-07,-4.17E-07,143.64
49,8.0931,8.83543,-3.33E-07,-2.50E-07,143.76
49,8.0931,8.83543,-2.50E-07,-1.67E-07,143.88
49,8.0931,8.83543,-2.50E-07,-1.67E-07,144
49,8.0931,8.83543,-1.67E-07,-8.33E-08,144.12
49,8.0931,8.83543,-1.67E-07,-8.33E-08,144.24
49,8.0931,8.83543,-8.33E-08,0,144.36
49,8.0931,8.83543,-8.33E-08,-8.33E-08,144.48
49,8.0931,8.83543,0,0,144.6
49,8.0931,8.83543,0,-8.33E-08,144.72
49,8.0931,8.83543,8.33E-08,0,144.84
49,8.0931,8.83543,1.67E-07,-8.33E-08,144.96
49,8.0931,8.83543,3.33E-07,-8.33E-08,145.08
49,8.0931,8.83543,4.17E-07,-8.33E-08,145.2
49,8.0931,8.83543,6.67E-07,-1.67E-07,145.32
49,8.0931,8.83543,9.17E-07,-8.33E-08,145.44
49,8.0931,8.83543,1.08E-06,-8.33E-08,145.56
49,8.0931,8.83543,1.42E-06,0,145.68
49,8.0931,8.83543,1.75E-06,8.33E-08,145.8
49,8.0931,8.83543,2.00E-06,8.33E-08,145.92
49,8.0931,8.83543,2.25E-06,3.33E-07,146.04
49,8.0931,8.83543,2.58E-06,4.17E-07,146.16
49,8.0931,8.83543,2.67E-06,6.67E-07,146.28
49,8.0931,8.83543,2.67E-06,1.00E-06,146.4
49,8.0931,8.83543,2.50E-06,1.17E-06,146.52
49,8.0931,8.83543,2.00E-06,1.58E-06,146.64
49,8.0931,8.83543,1.17E-06,1.92E-06,146.76
49,8.0931,8.83543,-1.67E-07,2.33E-06,146.88
49,8.0931,8.83543,-1.92E-06,2.67E-06,147
49,8.0931,8.83543,-4.42E-06,2.92E-06,147.12
49,8.0931,8.83543,-7.58E-06,3.17E-06,147.24
49,8.0931,8.83543,-1.14E-05,3.17E-06,147.36
49,8.0931,8.83543,-1.62E-05,3.00E-06,147.48
49,8.09309,8.83543,-2.17E-05,2.50E-06,147.6
49,8.09309,8.83543,-2.79E-05,1.58E-06,147.72
49,8.09309,8.83543,-3.47E-05,1.67E-07,147.84
49,8.09308,8.83543,-4.17E-05,-1.83E-06,147.96
49,8.09308,8.83543,-4.83E-05,-4.50E-06,148.08
49,8.09307,8.83543,-5.43E-05,-8.17E-06,148.2
49,8.09306,8.83543,-5.87E-05,-1.25E-05,148.32
49,8.09306,8.83543,-6.04E-05,-1.80E-05,148.44
49,8.09305,8.83543,-5.82E-05,-2.42E-05,148.56
49,8.09304,8.83542,-5.07E-05,-3.15E-05,148.68
49,8.09304,8.83542,-3.63E-05,-3.93E-05,148.8
49,8.09304,8.83541,-1.28E-05,-4.75E-05,148.92
49,8.09304,8.8354,2.18E-05,-5.56E-05,149.04
49,8.09305,8.8354,6.94E-05,-6.28E-05,149.16
49,8.09306,8.83539,0.000132,-6.84E-05,149.28
49,8.09309,8.83538,0.000211333,-7.12E-05,149.4
49,8.09313,8.83537,0.000308333,-6.97E-05,149.52
49,8.09318,8.83536,0.000423167,-6.22E-05,149.64
49,8.09324,8.83536,0.000554833,-4.69E-05,149.76
49,8.09333,8.83536,0.000700417,-2.13E-05,149.88
49,8.09343,8.83536,0.000854583,1.66E-05,150
49,8.09355,8.83537,0.0010095,6.97E-05,150.12
49,8.09369,8.83538,0.00115358,0.000139833,150.24
49,8.09384,8.83541,0.00127108,0.000229417,150.36
49,8.094,8.83545,0.00134192,0.00033975,150.48
49,8.09416,8.83551,0.00134058,0.00047125,150.6
49,8.09431,8.83558,0.00123658,0.000622917,150.72
49,8.09443,8.83568,0.000993833,0.000791833,150.84
49,8.0945,8.83579,0.00057175,0.000972417,150.96
49,8.09449,8.83593,-7.40E-05,0.00115592,151.08
49,8.09437,8.83609,-0.000989667,0.00132975,151.2
49,8.09411,8.83627,-0.00222075,0.00147625,151.32
49,8.09365,8.83646,-0.00380783,0.00157267,151.44
49,8.09296,8.83665,-0.00578183,0.0015905,151.56
49,8.09198,8.83683,-0.00815742,0.0014945,151.68
49,8.09067,8.83698,-0.0109248,0.00124375,151.8
49,8.08898,8.83707,-0.0140405,0.000791,151.92
49,8.08689,8.83708,-0.017415,8.49E-05,152.04
49,8.08438,8.83697,-0.020902,-0.000929,152.16
49,8.08147,8.83669,-0.0242835,-0.00230483,152.28
49,8.0782,8.8362,-0.0272565,-0.00409217,152.4
49,8.07466,8.83544,-0.0294468,-0.00632767,152.52
49,8.071,8.83436,-0.0305033,-0.00901917,152.64
49,8.06737,8.83291,-0.0302492,-0.0121216,152.76
49,8.06392,8.83105,-0.0287669,-0.0155186,152.88
49,8.06076,8.82876,-0.0263453,-0.0190147,153
49,8.05796,8.82608,-0.0233443,-0.0223346,153.12
49,8.05555,8.82307,-0.0200793,-0.0251289,153.24
49,8.05354,8.81983,-0.0167839,-0.0270172,153.36
49,8.0519,8.8165,-0.0136186,-0.0276972,153.48
49,8.05062,8.81325,-0.010692,-0.0270743,153.6
49,8.04965,8.81022,-0.00807533,-0.02531,153.72
49,8.04895,8.80749,-0.00581058,-0.022739,153.84
49,8.04848,8.80512,-0.00391258,-0.0197217,153.96
49,8.0482,8.80313,-0.00237275,-0.0165531,154.08
49,8.04806,8.80152,-0.00116658,-0.0134477,154.2
49,8.04803,8.80025,-0.000258417,-0.0105524,154.32
49,8.04807,8.7993,0.000392167,-0.00795917,154.44
49,8.04817,8.79861,0.000827667,-0.00571617,154.56
49,8.0483,8.79815,0.00108883,-0.00383858,154.68
49,8.04845,8.79787,0.001214,-0.00231725,154.8
49,8.0486,8.79774,0.001237,-0.00112708,154.92
49,8.04874,8.79771,0.00118683,-0.000232333,155.04
49,8.04887,8.79776,0.001088,0.00040725,155.16
49,8.04899,8.79786,0.000959833,0.000834167,155.28
49,8.04908,8.79799,0.000817667,0.00108883,155.4
49,8.04916,8.79814,0.00067275,0.00120958,155.52
49,8.04923,8.79828,0.000532917,0.00122958,155.64
49,8.04928,8.79843,0.0004035,0.00117817,155.76
49,8.04931,8.79855,0.000287417,0.00107925,155.88
49,8.04933,8.79867,0.000186167,0.000952,156
49,8.04935,8.79877,9.97E-05,0.000811917,156.12
49,8.04935,8.79885,2.74E-05,0.000669667,156.24
49,8.04935,8.79891,-3.17E-05,0.000533583,156.36
49,8.04934,8.79896,-7.88E-05,0.000408417,156.48
49,8.04932,8.799,-0.00011525,0.000297417,156.6
49,8.0493,8.79902,-0.00014175,0.0002015,156.72
49,8.04929,8.79903,-0.0001585,0.000121083,156.84
49,8.04927,8.79904,-0.0001655,5.50E-05,156.96
49,8.04925,8.79904,-0.000162,1.92E-06,157.08
49,8.04923,8.79904,-0.00014625,-3.97E-05,157.2
49,8.04922,8.79903,-0.000116333,-7.15E-05,157.32
49,8.04921,8.79902,-6.97E-05,-9.50E-05,157.44
49,8.04921,8.799,-3.00E-06,-0.0001115,157.56
49,8.04922,8.79899,8.70E-05,-0.000121917,157.68
49,8.04924,8.79897,0.000203583,-0.000126417,157.8
49,8.04928,8.79896,0.000349833,-0.000125167,157.92
49,8.04935,8.79894,0.0005275,-0.000117667,158.04
49,8.04944,8.79893,0.000737333,-0.000102583,158.16
49,8.04955,8.79892,0.000977583,-7.85E-05,158.28
49,8.0497,8.79892,0.0012435,-4.37E-05,158.4
49,8.04988,8.79892,0.00152625,4.33E-06,158.52
49,8.0501,8.79893,0.001812,6.78E-05,158.64
49,8.05035,8.79894,0.00208067,0.00014925,158.76
49,8.05063,8.79897,0.00230475,0.000250417,158.88
49,8.05092,8.79902,0.00244842,0.00037275,159
49,8.05122,8.79908,0.0024665,0.000516583,159.12
49,8.0515,8.79916,0.00230442,0.00068075,159.24
